"X" "untreated1" "untreated2" "untreated3" "untreated4" "treated1" "treated2" "treated3"
"7470" "FBgn0035850" 1582 2154 1005 1166 1561 907 1047
"7471" "FBgn0035851" 835 1166 402 505 1218 542 580
"7472" "FBgn0035852" 16 21 2 5 22 11 8
"7473" "FBgn0035853" 785 1458 374 511 1418 489 682
"7474" "FBgn0035854" 203 309 128 156 289 148 146
"7475" "FBgn0035855" 20 41 7 13 27 8 9
"7476" "FBgn0035856" 5 8 9 2 8 3 8
"7477" "FBgn0035857" 2 10 1 3 6 6 4
"7478" "FBgn0035858" 0 0 1 0 0 0 0
"7479" "FBgn0035859" 0 0 0 0 0 0 2
"7480" "FBgn0035860" 2 1 0 0 0 0 1
"7481" "FBgn0035861" 0 2 2 1 2 0 1
"7482" "FBgn0035865" 1 0 0 0 1 1 0
"7483" "FBgn0035866" 313 479 148 203 443 172 194
"7484" "FBgn0035867" 1168 1625 555 611 1622 668 718
"7485" "FBgn0035868" 118 189 46 64 217 58 60
"7486" "FBgn0035870" 4 5 1 1 7 3 2
"7487" "FBgn0035871" 2094 2665 971 1406 2824 1153 1427
"7488" "FBgn0035872" 3435 5376 2512 2556 4582 2677 2635
"7489" "FBgn0035873" 1 6 3 2 3 2 4
"7490" "FBgn0035875" 0 0 0 0 0 1 0
"7491" "FBgn0035876" 220 271 74 101 214 84 101
"7492" "FBgn0035877" 297 612 223 301 395 194 239
"7493" "FBgn0035878" 1868 2515 1045 1309 2067 1212 1315
"7494" "FBgn0035879" 1749 2744 1100 1126 1682 875 982
"7495" "FBgn0035880" 109 223 86 100 198 100 114
"7496" "FBgn0035886" 0 0 1 0 0 0 0
"7497" "FBgn0035887" 0 0 1 0 0 0 0
"7498" "FBgn0035888" 202 258 146 124 224 127 140
"7499" "FBgn0035889" 0 0 0 0 0 0 0
"7500" "FBgn0035890" 274 363 120 153 387 181 188
"7501" "FBgn0035891" 159 160 78 72 250 140 117
"7502" "FBgn0035892" 648 959 332 357 948 360 390
"7503" "FBgn0035895" 3833 8040 2881 3146 7316 3070 3452
"7504" "FBgn0035896" 493 550 186 258 679 263 266
"7505" "FBgn0035898" 19 31 31 23 26 20 20
"7506" "FBgn0035899" 0 0 0 1 0 0 0
"7507" "FBgn0035900" 228 339 139 162 342 159 195
"7508" "FBgn0035901" 261 475 136 173 454 206 210
"7509" "FBgn0035902" 66 89 31 46 104 50 41
"7510" "FBgn0035903" 147 220 91 89 135 47 63
"7511" "FBgn0035904" 2726 3128 973 1545 2771 1351 1562
"7512" "FBgn0035906" 998 1862 520 686 1415 588 661
"7513" "FBgn0035907" 86 199 45 60 168 61 88
"7514" "FBgn0035909" 4680 7206 2304 2848 6295 2836 3048
"7515" "FBgn0035911" 439 711 222 349 566 268 288
"7516" "FBgn0035914" 5 5 3 3 3 2 4
"7517" "FBgn0035915" 0 1 2 0 5 4 2
"7518" "FBgn0035916" 314 644 163 188 594 191 215
"7519" "FBgn0035917" 2 1 3 0 3 1 2
"7520" "FBgn0035918" 429 625 270 276 616 296 355
"7521" "FBgn0035921" 0 3 1 1 3 5 0
"7522" "FBgn0035922" 1 8 5 5 15 6 3
"7523" "FBgn0035923" 661 1179 421 436 986 416 388
"7524" "FBgn0035924" 0 0 0 0 0 0 0
"7525" "FBgn0035926" 1 2 0 0 1 0 0
"7526" "FBgn0035928" 0 2 1 0 0 1 0
"7527" "FBgn0035929" 0 1 0 0 1 0 0
"7528" "FBgn0035931" 0 1 0 2 2 3 2
"7529" "FBgn0035932" 13 32 5 17 64 37 37
"7530" "FBgn0035933" 5 14 3 6 23 12 16
"7531" "FBgn0035934" 0 5 1 0 0 2 3
"7532" "FBgn0035935" 2 1 0 0 2 1 1
"7533" "FBgn0035936" 31 49 18 19 42 23 26
"7534" "FBgn0035937" 813 1330 542 553 1881 791 918
"7535" "FBgn0035938" 585 941 410 417 771 394 479
"7536" "FBgn0035941" 15 10 5 13 21 8 17
"7537" "FBgn0035942" 201 281 100 108 256 122 108
"7538" "FBgn0035943" 0 3 1 0 0 1 0
"7539" "FBgn0035944" 1018 1615 469 603 1305 559 668
"7540" "FBgn0035945" 825 1290 506 565 1132 581 573
"7541" "FBgn0035947" 1242 1864 651 852 1697 837 1026
"7542" "FBgn0035948" 11 16 3 12 22 7 6
"7543" "FBgn0035949" 67 33 15 17 43 23 29
"7544" "FBgn0035950" 721 923 384 477 1048 553 613
"7545" "FBgn0035951" 688 1041 360 497 980 502 530
"7546" "FBgn0035952" 5 9 3 2 11 2 1
"7547" "FBgn0035953" 843 1289 451 520 1155 518 535
"7548" "FBgn0035954" 1 1 1 1 1 2 0
"7549" "FBgn0035955" 0 1 0 0 1 0 0
"7550" "FBgn0035956" 0 0 0 0 0 0 1
"7551" "FBgn0035957" 3 18 6 5 45 12 23
"7552" "FBgn0035959" 665 1045 365 369 969 368 318
"7553" "FBgn0035960" 61 67 15 34 70 36 47
"7554" "FBgn0035964" 395 492 213 220 518 249 279
"7555" "FBgn0035965" 85 151 33 44 150 56 63
"7556" "FBgn0035966" 1 3 2 1 6 4 5
"7557" "FBgn0035967" 2 3 0 2 10 4 1
"7558" "FBgn0035968" 219 339 122 167 702 304 371
"7559" "FBgn0035969" 6 8 2 10 34 13 22
"7560" "FBgn0035970" 0 1 0 0 0 0 0
"7561" "FBgn0035971" 0 0 0 0 0 0 1
"7562" "FBgn0035975" 139 228 60 89 257 112 120
"7563" "FBgn0035976" 364 530 180 249 549 264 248
"7564" "FBgn0035977" 187 313 94 110 268 96 95
"7565" "FBgn0035978" 917 1319 467 555 1460 599 680
"7566" "FBgn0035980" 67 113 26 35 97 31 33
"7567" "FBgn0035981" 521 854 278 373 680 347 394
"7568" "FBgn0035982" 1 4 2 0 6 1 1
"7569" "FBgn0035983" 254 453 166 210 364 182 193
"7570" "FBgn0035985" 13 22 12 11 27 19 11
"7571" "FBgn0035986" 699 1093 420 448 1164 525 632
"7572" "FBgn0035987" 927 1620 509 660 1437 635 650
"7573" "FBgn0035988" 16 29 16 9 13 13 11
"7574" "FBgn0035989" 363 701 221 244 566 228 245
"7575" "FBgn0035993" 496 788 264 296 662 347 409
"7576" "FBgn0035995" 517 951 375 367 788 467 565
"7577" "FBgn0035996" 92 163 55 53 205 67 57
"7578" "FBgn0035997" 865 1428 625 606 1062 576 594
"7579" "FBgn0035998" 78 96 41 47 94 44 64
"7580" "FBgn0035999" 100 234 66 69 201 69 75
"7581" "FBgn0036000" 307 569 160 185 460 203 215
"7582" "FBgn0036003" 2 0 1 1 0 0 0
"7583" "FBgn0036004" 2079 4338 1495 1441 3076 1407 1377
"7584" "FBgn0036005" 233 321 110 134 297 123 155
"7585" "FBgn0036007" 954 1814 675 721 3087 1293 1170
"7586" "FBgn0036008" 184 274 87 90 273 72 85
"7587" "FBgn0036009" 2 2 0 0 0 0 1
"7588" "FBgn0036010" 1 0 0 0 0 0 1
"7589" "FBgn0036013" 0 1 0 0 0 1 0
"7590" "FBgn0036014" 1 2 1 4 1 0 0
"7591" "FBgn0036015" 1 1 0 0 1 0 0
"7592" "FBgn0036016" 0 0 0 0 1 1 0
"7593" "FBgn0036017" 18 31 6 14 22 11 16
"7594" "FBgn0036018" 515 830 267 284 688 249 263
"7595" "FBgn0036019" 27 30 9 8 62 16 9
"7596" "FBgn0036020" 269 568 190 205 455 201 248
"7597" "FBgn0036022" 4 2 3 5 5 1 2
"7598" "FBgn0036023" 1 0 1 0 2 2 1
"7599" "FBgn0036024" 4 5 3 1 2 1 1
"7600" "FBgn0036028" 161 211 78 96 230 112 119
"7601" "FBgn0036029" 4 9 4 1 7 1 5
"7602" "FBgn0036030" 545 871 285 367 788 329 342
"7603" "FBgn0036031" 2 3 2 0 0 1 3
"7604" "FBgn0036032" 642 1715 594 598 1090 583 650
"7605" "FBgn0036035" 477 850 224 298 657 268 302
"7606" "FBgn0036036" 80 151 29 60 160 61 60
"7607" "FBgn0036038" 582 746 364 411 677 452 435
"7608" "FBgn0036039" 345 554 190 216 464 212 240
"7609" "FBgn0036040" 1 5 1 6 8 2 2
"7610" "FBgn0036043" 2913 4576 1564 1587 3976 1630 1730
"7611" "FBgn0036044" 0 0 0 0 0 0 1
"7612" "FBgn0036046" 0 0 0 0 0 0 0
"7613" "FBgn0036052" 284 534 189 191 456 231 260
"7614" "FBgn0036053" 3746 4495 1749 1957 3704 1615 1749
"7615" "FBgn0036056" 0 0 0 0 0 0 0
"7616" "FBgn0036057" 0 0 0 0 0 0 0
"7617" "FBgn0036058" 1683 2605 973 1116 2363 1111 1232
"7618" "FBgn0036059" 991 1852 560 659 1290 417 487
"7619" "FBgn0036062" 33 49 21 15 84 21 34
"7620" "FBgn0036063" 95 203 47 68 153 62 61
"7621" "FBgn0036064" 0 0 0 0 0 0 0
"7622" "FBgn0036066" 0 0 0 1 0 0 0
"7623" "FBgn0036068" 15 39 15 18 19 16 16
"7624" "FBgn0036070" 0 0 0 0 0 0 0
"7625" "FBgn0036072" 0 0 0 0 0 0 0
"7626" "FBgn0036075" 0 0 0 0 2 0 0
"7627" "FBgn0036078" 0 0 0 0 0 0 0
"7628" "FBgn0036080" 0 0 0 0 0 0 0
"7629" "FBgn0036082" 13 30 9 7 30 11 10
"7630" "FBgn0036083" 8 59 38 6 56 6 3
"7631" "FBgn0036085" 1 5 4 0 2 3 3
"7632" "FBgn0036089" 0 1 0 0 0 0 0
"7633" "FBgn0036090" 243 414 103 146 312 141 167
"7634" "FBgn0036091" 5 5 2 4 7 3 3
"7635" "FBgn0036093" 9 13 5 2 5 6 6
"7636" "FBgn0036094" 8 19 8 5 17 4 5
"7637" "FBgn0036096" 1046 1553 585 745 1519 821 946
"7638" "FBgn0036099" 931 1902 546 620 1692 562 728
"7639" "FBgn0036101" 276 515 148 150 354 95 137
"7640" "FBgn0036102" 2 6 4 1 1 2 3
"7641" "FBgn0036104" 694 1146 401 458 1032 494 557
"7642" "FBgn0036105" 66 94 19 42 135 41 37
"7643" "FBgn0036106" 1 2 0 1 4 1 1
"7644" "FBgn0036107" 170 285 45 112 302 67 104
"7645" "FBgn0036108" 0 0 0 0 0 0 0
"7646" "FBgn0036109" 0 0 0 1 1 0 1
"7647" "FBgn0036110" 63 91 49 69 46 32 45
"7648" "FBgn0036111" 2984 4451 1671 1752 4202 1830 1962
"7649" "FBgn0036112" 0 0 0 0 0 0 0
"7650" "FBgn0036115" 2 2 1 2 3 0 2
"7651" "FBgn0036116" 47 46 28 20 30 18 14
"7652" "FBgn0036117" 243 281 88 105 353 99 103
"7653" "FBgn0036118" 89 182 30 57 145 51 53
"7654" "FBgn0036121" 1658 3065 790 1181 2524 1011 1273
"7655" "FBgn0036122" 311 499 178 205 459 207 239
"7656" "FBgn0036124" 887 1445 494 550 1160 475 523
"7657" "FBgn0036125" 0 3 1 1 7 6 3
"7658" "FBgn0036126" 136 298 59 82 367 82 77
"7659" "FBgn0036128" 1 2 1 2 4 1 1
"7660" "FBgn0036131" 0 0 0 0 0 0 1
"7661" "FBgn0036133" 847 1018 432 578 899 541 550
"7662" "FBgn0036134" 1372 2097 814 868 1614 795 980
"7663" "FBgn0036135" 422 548 258 331 507 339 406
"7664" "FBgn0036136" 521 806 299 374 775 389 462
"7665" "FBgn0036139" 1 3 0 4 1 1 2
"7666" "FBgn0036141" 1477 1863 732 900 1910 1028 1052
"7667" "FBgn0036142" 86 90 39 42 96 45 44
"7668" "FBgn0036143" 8 12 3 1 8 3 0
"7669" "FBgn0036144" 2242 3822 1321 1472 3321 1530 1733
"7670" "FBgn0036145" 37 66 12 23 38 9 9
"7671" "FBgn0036146" 50 39 27 29 44 23 25
"7672" "FBgn0036147" 2159 3109 1125 1372 2379 1106 1221
"7673" "FBgn0036150" 14 20 6 9 21 13 14
"7674" "FBgn0036152" 112 383 191 151 289 137 151
"7675" "FBgn0036153" 47 43 28 15 46 19 19
"7676" "FBgn0036154" 14 53 20 16 41 12 16
"7677" "FBgn0036155" 30 171 79 85 82 45 57
"7678" "FBgn0036156" 0 0 0 0 0 0 0
"7679" "FBgn0036157" 2 6 1 3 9 4 1
"7680" "FBgn0036158" 1 0 0 0 0 0 0
"7681" "FBgn0036159" 402 606 201 241 671 238 282
"7682" "FBgn0036160" 1 2 1 3 3 1 2
"7683" "FBgn0036161" 0 2 2 1 2 0 0
"7684" "FBgn0036162" 4 12 7 3 9 6 4
"7685" "FBgn0036164" 0 1 0 1 1 0 0
"7686" "FBgn0036165" 417 1116 328 277 1029 279 285
"7687" "FBgn0036168" 0 1 1 2 2 0 2
"7688" "FBgn0036169" 0 0 0 0 0 0 0
"7689" "FBgn0036170" 0 0 0 0 0 0 0
"7690" "FBgn0036173" 479 962 229 295 1002 314 347
"7691" "FBgn0036176" 0 0 0 0 0 0 0
"7692" "FBgn0036177" 0 0 0 0 0 1 0
"7693" "FBgn0036178" 0 0 0 0 0 0 0
"7694" "FBgn0036179" 2 2 1 2 1 1 1
"7695" "FBgn0036180" 936 1357 595 608 1294 631 689
"7696" "FBgn0036181" 38 143 118 112 54 57 62
"7697" "FBgn0036183" 1 0 0 0 0 0 0
"7698" "FBgn0036184" 283 312 137 169 365 164 189
"7699" "FBgn0036186" 144 215 82 76 202 90 86
"7700" "FBgn0036187" 484 675 255 273 561 262 257
"7701" "FBgn0036188" 352 493 187 257 541 252 303
"7702" "FBgn0036191" 841 1094 475 499 896 483 482
"7703" "FBgn0036192" 37 65 15 16 58 14 20
"7704" "FBgn0036193" 43 71 16 24 94 16 19
"7705" "FBgn0036194" 1029 1633 673 860 1199 593 750
"7706" "FBgn0036195" 1 1 0 0 3 1 1
"7707" "FBgn0036196" 169 304 150 170 200 104 98
"7708" "FBgn0036198" 104 186 40 70 172 95 127
"7709" "FBgn0036199" 633 883 375 411 656 333 383
"7710" "FBgn0036202" 0 2 2 0 5 6 1
"7711" "FBgn0036203" 0 0 0 1 0 0 0
"7712" "FBgn0036204" 0 0 0 0 1 0 0
"7713" "FBgn0036205" 5 7 1 2 12 7 6
"7714" "FBgn0036206" 1 2 0 4 4 1 3
"7715" "FBgn0036207" 229 487 133 136 467 153 193
"7716" "FBgn0036208" 0 1 1 0 0 0 0
"7717" "FBgn0036210" 125 145 48 78 128 66 73
"7718" "FBgn0036211" 941 1322 462 606 966 515 579
"7719" "FBgn0036212" 35 23 10 11 48 20 14
"7720" "FBgn0036213" 24129 23750 11226 18857 26756 15746 17031
"7721" "FBgn0036214" 18 41 11 18 36 9 8
"7722" "FBgn0036217" 0 0 0 0 0 0 0
"7723" "FBgn0036218" 0 0 0 0 0 0 0
"7724" "FBgn0036219" 0 0 0 0 0 0 1
"7725" "FBgn0036220" 0 0 0 0 0 0 0
"7726" "FBgn0036221" 0 0 0 0 0 0 0
"7727" "FBgn0036222" 0 0 0 0 0 0 0
"7728" "FBgn0036223" 0 0 0 0 0 0 0
"7729" "FBgn0036224" 2 4 2 2 1 2 1
"7730" "FBgn0036225" 0 0 0 0 0 0 0
"7731" "FBgn0036226" 0 0 0 0 1 0 0
"7732" "FBgn0036227" 0 0 0 0 0 0 0
"7733" "FBgn0036228" 0 0 0 0 0 0 0
"7734" "FBgn0036229" 2 1 1 0 0 0 0
"7735" "FBgn0036230" 4 3 0 0 1 0 0
"7736" "FBgn0036232" 1 0 0 0 0 0 1
"7737" "FBgn0036233" 2 1 0 0 2 0 0
"7738" "FBgn0036234" 0 1 0 2 0 0 0
"7739" "FBgn0036235" 5 8 2 3 6 4 4
"7740" "FBgn0036236" 0 1 0 1 1 0 1
"7741" "FBgn0036237" 1261 1876 844 984 1486 1051 1118
"7742" "FBgn0036239" 1596 2342 765 972 1852 923 1042
"7743" "FBgn0036240" 344 374 169 208 444 231 244
"7744" "FBgn0036242" 0 1 0 0 0 0 1
"7745" "FBgn0036246" 0 0 0 0 0 0 0
"7746" "FBgn0036248" 370 541 192 194 506 197 226
"7747" "FBgn0036249" 152 280 90 117 227 113 139
"7748" "FBgn0036250" 0 1 1 0 0 1 1
"7749" "FBgn0036254" 430 939 261 275 652 218 249
"7750" "FBgn0036255" 63 109 14 43 111 18 28
"7751" "FBgn0036257" 1369 2268 750 869 1547 688 799
"7752" "FBgn0036258" 4475 7166 2514 3257 6002 3191 3940
"7753" "FBgn0036259" 8 7 2 3 5 4 4
"7754" "FBgn0036260" 25 46 15 24 32 25 27
"7755" "FBgn0036262" 7 19 3 14 16 6 8
"7756" "FBgn0036263" 457 596 188 246 577 269 278
"7757" "FBgn0036264" 1 1 1 2 1 1 1
"7758" "FBgn0036266" 103 116 40 48 189 41 42
"7759" "FBgn0036271" 650 712 285 358 869 386 429
"7760" "FBgn0036272" 957 1353 480 592 1523 792 857
"7761" "FBgn0036273" 142 259 101 102 206 97 110
"7762" "FBgn0036274" 0 0 0 0 0 0 0
"7763" "FBgn0036277" 351 510 152 242 656 271 272
"7764" "FBgn0036278" 0 1 1 3 2 3 3
"7765" "FBgn0036279" 1309 1626 683 772 1123 670 624
"7766" "FBgn0036282" 17 13 9 9 27 14 19
"7767" "FBgn0036285" 0 0 0 1 0 0 0
"7768" "FBgn0036286" 744 880 384 497 876 427 567
"7769" "FBgn0036287" 9 24 1 5 26 20 23
"7770" "FBgn0036288" 125 191 62 75 161 56 82
"7771" "FBgn0036289" 66 99 38 39 111 45 68
"7772" "FBgn0036290" 1122 1939 606 850 2414 924 1156
"7773" "FBgn0036291" 123 147 55 70 201 62 63
"7774" "FBgn0036292" 213 327 95 134 282 141 163
"7775" "FBgn0036294" 12 15 4 7 4 2 1
"7776" "FBgn0036298" 918 1090 488 616 997 568 715
"7777" "FBgn0036299" 522 710 325 397 1255 710 835
"7778" "FBgn0036300" 509 573 161 279 629 274 314
"7779" "FBgn0036301" 372 626 179 250 511 192 238
"7780" "FBgn0036302" 1322 2485 1016 1091 1801 1031 1132
"7781" "FBgn0036305" 515 992 309 343 865 317 381
"7782" "FBgn0036306" 491 510 117 226 571 172 209
"7783" "FBgn0036309" 1641 2223 768 795 2656 698 702
"7784" "FBgn0036310" 0 5 4 1 2 0 0
"7785" "FBgn0036311" 4 9 4 3 12 3 3
"7786" "FBgn0036312" 612 1160 335 360 854 319 325
"7787" "FBgn0036314" 807 1021 414 520 987 508 633
"7788" "FBgn0036316" 5467 5258 2261 2713 7671 3579 3919
"7789" "FBgn0036317" 530 928 304 350 1022 448 497
"7790" "FBgn0036318" 2003 3046 1256 1407 2481 1193 1331
"7791" "FBgn0036319" 9 18 3 6 12 7 8
"7792" "FBgn0036320" 0 0 0 0 0 0 0
"7793" "FBgn0036321" 0 1 0 0 0 1 0
"7794" "FBgn0036322" 0 0 0 0 0 0 0
"7795" "FBgn0036323" 0 0 0 0 1 0 0
"7796" "FBgn0036324" 15 20 6 8 43 6 4
"7797" "FBgn0036325" 0 0 0 0 1 0 0
"7798" "FBgn0036327" 0 0 0 0 0 0 0
"7799" "FBgn0036328" 0 0 0 0 0 0 0
"7800" "FBgn0036329" 0 2 0 1 0 0 0
"7801" "FBgn0036330" 3 5 3 1 7 0 2
"7802" "FBgn0036331" 75 109 34 31 116 36 38
"7803" "FBgn0036332" 794 1224 321 317 1231 278 271
"7804" "FBgn0036333" 1140 1887 542 576 2031 640 605
"7805" "FBgn0036334" 1343 2407 734 1037 1589 850 1112
"7806" "FBgn0036335" 162 206 72 86 275 101 122
"7807" "FBgn0036336" 443 486 185 227 487 248 275
"7808" "FBgn0036337" 901 1440 440 555 1017 503 497
"7809" "FBgn0036338" 26 40 18 14 39 15 17
"7810" "FBgn0036340" 1775 3013 1280 1310 2659 1526 1522
"7811" "FBgn0036341" 870 1278 500 606 996 565 587
"7812" "FBgn0036342" 238 316 86 128 304 100 122
"7813" "FBgn0036343" 0 0 0 0 0 0 0
"7814" "FBgn0036345" 0 0 0 0 0 0 0
"7815" "FBgn0036346" 0 0 0 0 0 0 0
"7816" "FBgn0036348" 3 15 5 3 4 0 2
"7817" "FBgn0036349" 0 0 0 0 0 0 0
"7818" "FBgn0036350" 0 0 0 0 0 0 0
"7819" "FBgn0036351" 1 2 0 0 4 3 0
"7820" "FBgn0036352" 3 0 1 0 1 2 5
"7821" "FBgn0036353" 507 512 249 271 789 343 370
"7822" "FBgn0036354" 1452 1699 885 1000 1408 771 853
"7823" "FBgn0036356" 136 188 64 100 221 101 132
"7824" "FBgn0036359" 0 1 0 0 0 0 0
"7825" "FBgn0036360" 0 1 1 0 3 0 0
"7826" "FBgn0036361" 0 0 0 0 0 0 0
"7827" "FBgn0036362" 0 0 0 0 0 0 0
"7828" "FBgn0036363" 3 1 0 0 2 1 1
"7829" "FBgn0036364" 0 0 3 0 3 1 1
"7830" "FBgn0036365" 966 1600 629 719 1616 942 970
"7831" "FBgn0036366" 230 314 105 154 295 128 204
"7832" "FBgn0036367" 0 2 0 0 1 1 1
"7833" "FBgn0036368" 56 104 37 54 109 51 56
"7834" "FBgn0036369" 209 352 131 148 322 142 172
"7835" "FBgn0036372" 1270 2420 802 903 2520 1069 1158
"7836" "FBgn0036373" 3536 9149 3984 3926 3075 2156 2278
"7837" "FBgn0036374" 1441 2300 906 891 1618 1028 1094
"7838" "FBgn0036376" 2757 4048 1472 1720 3323 1646 1760
"7839" "FBgn0036377" 0 1 0 1 0 1 0
"7840" "FBgn0036379" 7 19 6 9 7 2 3
"7841" "FBgn0036380" 0 1 0 0 1 0 0
"7842" "FBgn0036381" 94 243 110 113 241 86 133
"7843" "FBgn0036382" 22 62 22 27 57 28 28
"7844" "FBgn0036386" 264 570 162 179 497 165 219
"7845" "FBgn0036389" 2292 4172 1480 1527 4274 1961 2138
"7846" "FBgn0036390" 2 0 0 0 2 0 0
"7847" "FBgn0036391" 1 3 0 1 1 0 0
"7848" "FBgn0036393" 0 0 0 0 1 0 0
"7849" "FBgn0036394" 0 0 0 0 0 0 0
"7850" "FBgn0036395" 54 156 33 53 111 42 54
"7851" "FBgn0036396" 99 185 63 74 160 68 87
"7852" "FBgn0036397" 289 327 151 163 343 218 242
"7853" "FBgn0036398" 5275 10021 4062 3181 7157 3421 3299
"7854" "FBgn0036402" 2028 2569 1001 1166 2600 1197 1348
"7855" "FBgn0036403" 0 0 0 0 0 0 0
"7856" "FBgn0036405" 326 536 170 245 384 277 302
"7857" "FBgn0036406" 89 238 62 59 177 63 71
"7858" "FBgn0036410" 17 39 14 8 36 16 8
"7859" "FBgn0036411" 2 0 0 0 0 1 1
"7860" "FBgn0036414" 0 1 0 0 0 0 0
"7861" "FBgn0036415" 1 0 1 0 0 0 0
"7862" "FBgn0036416" 2 2 0 1 1 1 1
"7863" "FBgn0036417" 0 0 0 0 0 0 0
"7864" "FBgn0036419" 9 15 6 7 5 4 3
"7865" "FBgn0036421" 0 0 0 0 0 0 0
"7866" "FBgn0036422" 4 7 6 1 4 2 2
"7867" "FBgn0036423" 104 122 44 71 147 66 73
"7868" "FBgn0036426" 0 0 0 0 0 0 0
"7869" "FBgn0036427" 0 0 0 0 0 0 0
"7870" "FBgn0036428" 139 382 116 122 282 87 99
"7871" "FBgn0036433" 46 92 22 22 60 28 27
"7872" "FBgn0036436" 0 0 0 0 0 0 0
"7873" "FBgn0036437" 0 0 0 0 0 0 0
"7874" "FBgn0036438" 0 0 0 0 0 0 0
"7875" "FBgn0036439" 0 0 0 0 0 0 0
"7876" "FBgn0036440" 0 0 0 0 1 0 1
"7877" "FBgn0036441" 0 0 0 0 0 0 0
"7878" "FBgn0036442" 3 7 5 2 4 2 1
"7879" "FBgn0036443" 1 5 2 2 11 2 4
"7880" "FBgn0036446" 613 927 340 334 1026 378 415
"7881" "FBgn0036447" 2 12 0 1 1 1 3
"7882" "FBgn0036448" 3517 6513 2288 2260 5475 2481 2563
"7883" "FBgn0036449" 1527 2743 893 989 3199 1307 1502
"7884" "FBgn0036450" 1132 1823 675 796 1493 856 938
"7885" "FBgn0036451" 3122 7999 3239 3127 6127 3115 3396
"7886" "FBgn0036454" 388 1489 703 636 989 517 605
"7887" "FBgn0036459" 0 1 0 0 0 0 0
"7888" "FBgn0036460" 843 1196 430 595 884 435 511
"7889" "FBgn0036461" 10 25 6 6 26 5 6
"7890" "FBgn0036462" 735 950 351 444 1039 491 575
"7891" "FBgn0036463" 583 1033 413 468 1180 524 516
"7892" "FBgn0036465" 0 1 0 1 1 0 1
"7893" "FBgn0036466" 0 6 1 1 4 0 0
"7894" "FBgn0036467" 1 1 0 2 1 1 0
"7895" "FBgn0036468" 2 2 0 1 2 0 0
"7896" "FBgn0036469" 0 0 0 0 1 0 0
"7897" "FBgn0036470" 0 3 1 1 0 0 1
"7898" "FBgn0036471" 0 0 0 0 0 0 0
"7899" "FBgn0036474" 1 2 1 2 3 1 1
"7900" "FBgn0036476" 314 572 171 166 461 214 202
"7901" "FBgn0036478" 1517 2201 749 883 1696 775 852
"7902" "FBgn0036479" 1 9 2 2 7 4 4
"7903" "FBgn0036480" 594 1024 375 448 1041 494 550
"7904" "FBgn0036481" 13 17 8 7 25 12 17
"7905" "FBgn0036482" 1 1 1 1 4 0 2
"7906" "FBgn0036483" 403 746 256 259 702 260 315
"7907" "FBgn0036484" 984 1536 523 688 1299 699 730
"7908" "FBgn0036485" 10 13 0 6 11 5 3
"7909" "FBgn0036486" 1415 2060 756 762 1967 856 911
"7910" "FBgn0036487" 868 1385 503 627 1334 665 763
"7911" "FBgn0036488" 386 773 216 288 770 321 343
"7912" "FBgn0036489" 459 713 253 307 535 301 337
"7913" "FBgn0036490" 0 0 0 0 0 0 0
"7914" "FBgn0036491" 2 0 0 1 1 0 0
"7915" "FBgn0036492" 0 1 2 0 0 0 0
"7916" "FBgn0036493" 107 273 103 100 255 74 107
"7917" "FBgn0036494" 1 4 0 1 3 1 0
"7918" "FBgn0036495" 0 0 0 0 0 0 0
"7919" "FBgn0036496" 5 1 1 0 2 1 3
"7920" "FBgn0036497" 0 0 0 0 0 0 0
"7921" "FBgn0036498" 3 2 1 0 8 0 1
"7922" "FBgn0036499" 0 0 0 0 1 0 0
"7923" "FBgn0036500" 479 688 251 322 624 281 372
"7924" "FBgn0036501" 668 1009 304 415 848 356 348
"7925" "FBgn0036502" 137 249 90 97 229 85 111
"7926" "FBgn0036503" 0 5 2 3 7 5 6
"7927" "FBgn0036504" 0 0 0 0 0 0 0
"7928" "FBgn0036505" 1653 2685 784 1025 2434 837 997
"7929" "FBgn0036509" 1556 2196 732 898 2291 925 999
"7930" "FBgn0036510" 489 957 243 378 796 374 354
"7931" "FBgn0036511" 2369 3671 1567 1664 2888 1664 1748
"7932" "FBgn0036512" 577 680 228 329 744 326 338
"7933" "FBgn0036514" 658 1216 353 404 1113 369 403
"7934" "FBgn0036515" 884 1081 379 533 1120 543 679
"7935" "FBgn0036516" 952 1772 573 738 1456 739 903
"7936" "FBgn0036518" 3209 6364 2548 2489 4367 2424 2598
"7937" "FBgn0036519" 306 491 196 226 386 217 236
"7938" "FBgn0036520" 8 25 9 12 13 8 8
"7939" "FBgn0036522" 435 869 328 327 782 350 386
"7940" "FBgn0036527" 0 0 0 0 0 0 0
"7941" "FBgn0036528" 0 0 0 0 0 0 0
"7942" "FBgn0036529" 0 0 0 0 1 0 0
"7943" "FBgn0036531" 0 0 0 0 0 0 0
"7944" "FBgn0036532" 0 1 1 0 1 0 0
"7945" "FBgn0036533" 1001 1354 534 599 1442 650 696
"7946" "FBgn0036534" 2789 4956 1678 1546 4221 1903 1865
"7947" "FBgn0036536" 183 307 94 130 234 98 108
"7948" "FBgn0036537" 467 914 210 270 804 231 313
"7949" "FBgn0036538" 363 610 172 229 611 213 245
"7950" "FBgn0036541" 0 0 0 0 0 0 0
"7951" "FBgn0036542" 1 1 0 2 1 1 0
"7952" "FBgn0036544" 7 8 4 3 10 7 7
"7953" "FBgn0036545" 374 563 210 247 550 265 295
